Site_ID,z,area_m,volume_m3
DK-SW,0.66,895,910.7795812606813
DK-SW,0.67,896,921.0605548095702
DK-SW,0.68,898,932.7314974212644
DK-SW,0.6900000000000001,898,941.7114974212642
DK-SW,0.7000000000000001,898,950.691497421264
DK-SW,0.71,899,961.0864143753059
DK-SW,0.72,900,971.515903472901
DK-SW,0.73,902,983.4229697799686
DK-SW,0.74,902,992.4429697799685
DK-SW,0.75,902,1001.4629697799683
DK-SW,0.76,902,1010.482969779968
DK-SW,0.77,902,1019.5029697799679
DK-SW,0.78,902,1028.5229697799678
DK-SW,0.79,902,1037.5429697799675
DK-SW,0.8,902,1046.5629697799689
DK-SW,0.81,902,1055.5829697799686
DK-SW,0.8200000000000001,902,1064.6029697799686
DK-SW,0.8300000000000001,902,1073.6229697799683
DK-SW,0.84,902,1082.642969779968
DK-SW,0.85,902,1091.6629697799679
DK-SW,0.86,902,1100.6829697799678
DK-SW,0.87,902,1109.7029697799676
DK-SW,0.88,902,1118.722969779969
DK-SW,0.89,902,1127.7429697799687
DK-SW,0.9,902,1136.7629697799687
DK-SW,0.91,902,1145.7829697799684
DK-SW,0.92,902,1154.8029697799682
DK-SW,0.93,902,1163.822969779968
DK-SW,0.9400000000000001,902,1172.842969779968
DK-SW,0.9500000000000001,902,1181.8629697799677
DK-SW,0.96,902,1190.882969779969
DK-SW,0.97,902,1199.9029697799688
DK-SW,0.98,902,1208.9229697799688
DK-SW,0.99,902,1217.9429697799685
DK-SW,1,902,1226.9629697799683
DK-SW,1.01,902,1235.982969779968
DK-SW,1.02,902,1245.0029697799678
DK-SW,1.03,902,1254.0229697799678
DK-SW,1.04,902,1263.0429697799675
DK-SW,1.05,902,1272.0629697799689
DK-SW,1.06,902,1281.0829697799686
DK-SW,1.07,902,1290.1029697799686
DK-SW,1.08,902,1299.1229697799683
DK-SW,1.09,902,1308.142969779968
DK-SW,1.1,902,1317.1629697799679
DK-SW,1.11,902,1326.1829697799678
DK-SW,1.12,902,1335.2029697799692
DK-SW,1.1300000000000001,902,1344.222969779969
DK-SW,1.1400000000000001,902,1353.2429697799687
DK-SW,1.1500000000000001,902,1362.2629697799687
DK-SW,1.16,902,1371.2829697799684
DK-SW,1.17,902,1380.3029697799682
DK-SW,1.18,902,1389.322969779968
DK-SW,1.19,902,1398.342969779968
DK-SW,1.2,902,1407.3629697799677
DK-SW,1.21,902,1416.382969779969
DK-SW,1.22,902,1425.4029697799688
DK-SW,1.23,902,1434.4229697799688
DK-SW,1.24,902,1443.4429697799685
DK-SW,1.25,902,1452.4629697799683
BD-SW,0,1,0
BD-SW,0.01,1,0.009999999999999787
BD-SW,0.02,1,0.019999999999999574
BD-SW,0.03,1,0.02999999999999936
BD-SW,0.04,1,0.03999999999999915
BD-SW,0.05,1,0.05000000000000071
BD-SW,0.06,2,0.17566024780273537
BD-SW,0.07,2,0.19566024780273494
BD-SW,0.08,2,0.21566024780273452
BD-SW,0.09,3,0.40865089416503864
BD-SW,0.1,3,0.438650894165038
BD-SW,0.11,3,0.46865089416503736
BD-SW,0.12,4,0.738345603942868
BD-SW,0.13,5,1.0379756927490273
BD-SW,0.14,6,1.3608463668823276
BD-SW,0.15,7,1.713873672485354
BD-SW,0.16,9,2.416604461669923
BD-SW,0.17,11,3.180250282287597
BD-SW,0.18,14,4.357734222412105
BD-SW,0.19,16,5.247427024841301
BD-SW,0.2,20,6.994742393493638
BD-SW,0.21,26,9.677719078063987
BD-SW,0.22,31,12.115195579528828
BD-SW,0.23,35,14.24443798065187
BD-SW,0.24,37,15.545489196777352
BD-SW,0.25,41,17.886544227600098
BD-SW,0.26,43,19.330856971740715
BD-SW,0.27,46,21.36169521331785
BD-SW,0.28,48,22.92558712005612
BD-SW,0.29,52,25.700908737182573
BD-SW,0.3,54,27.418743324279824
BD-SW,0.31,57,29.807017250061065
BD-SW,0.32,64,34.807841758728046
BD-SW,0.33,71,40.032565765380866
BD-SW,0.34,76,44.13022407531737
BD-SW,0.35000000000000003,80,47.669504165649386
BD-SW,0.36,89,54.896170654296824
BD-SW,0.37,93,58.72074237823479
BD-SW,0.38,97,62.67886291503914
BD-SW,0.39,98,64.42192241668707
BD-SW,0.4,104,70.17793235778812
BD-SW,0.41000000000000003,112,77.71444122314455
BD-SW,0.42,115,81.35027961730957
BD-SW,0.43,117,84.21304756164548
BD-SW,0.44,124,91.49299293518061
BD-SW,0.45,130,98.09507942199699
BD-SW,0.46,143,111.28767612457287
BD-SW,0.47000000000000003,152,121.13728851318369
BD-SW,0.48,161,131.23919322967535
BD-SW,0.49,167,138.69474037170414
BD-SW,0.5,182,155.29904556274414
BD-SW,0.51,192,167.2561778259277
BD-SW,0.52,204,181.58932312011711
BD-SW,0.53,223,203.688921394348
BD-SW,0.54,242,226.3435751724241
BD-SW,0.55,256,244.0841749191286
BD-SW,0.56,269,261.1301256561281
BD-SW,0.5700000000000001,283,279.70640808105475
BD-SW,0.58,292,292.93925415039064
BD-SW,0.59,303,308.78696681976317
BD-SW,0.6,313,323.7627332687377
BD-SW,0.61,327,343.9114072036741
BD-SW,0.62,339,362.0010887908933
BD-SW,0.63,343,370.41132816314723
BD-SW,0.64,347,378.9426575469973
BD-SW,0.65,350,386.2997684478761
BD-SW,0.66,351,391.11704936981204
BD-SW,0.67,351,394.62704936981197
BD-SW,0.68,351,398.1370493698119
BD-SW,0.6900000000000001,351,401.64704936981184
BD-SW,0.7000000000000001,351,405.1570493698118
BD-SW,0.71,351,408.66704936981233
BD-SW,0.72,351,412.1770493698122
BD-SW,0.73,351,415.68704936981214
BD-SW,0.74,351,419.1970493698121
BD-SW,0.75,351,422.707049369812
BD-SW,0.76,351,426.217049369812
BD-SW,0.77,351,429.7270493698119
BD-SW,0.78,351,433.23704936981187
BD-SW,0.79,351,436.7470493698117
BD-SW,0.8,351,440.25704936981225
BD-SW,0.81,351,443.767049369812
BD-SW,0.8200000000000001,351,447.2770493698121
BD-SW,0.8300000000000001,351,450.7870493698118
BD-SW,0.84,351,454.297049369812
BD-SW,0.85,351,457.80704936981215
BD-SW,0.86,351,461.3170493698118
BD-SW,0.87,351,464.8270493698121
BD-SW,0.88,351,468.33704936981195
BD-SW,0.89,351,471.8470493698122
BD-SW,0.9,351,475.35704936981176
BD-SW,0.91,351,478.86704936981204
BD-SW,0.92,351,482.37704936981237
BD-SW,0.93,351,485.8870493698119
BD-SW,0.9400000000000001,351,489.39704936981224
BD-SW,0.9500000000000001,351,492.9070493698118
BD-SW,0.96,351,496.41704936981233
BD-SW,0.97,351,499.9270493698118
BD-SW,0.98,351,503.43704936981214
BD-SW,0.99,351,506.9470493698116
BD-SW,1,351,510.457049369812
BD-SW,1.01,351,513.9670493698125
BD-SW,1.02,351,517.4770493698119
BD-SW,1.03,351,520.9870493698123
BD-SW,1.04,351,524.4970493698117
BD-SW,1.05,351,528.0070493698123
BD-SW,1.06,351,531.5170493698116
BD-SW,1.07,351,535.0270493698121
BD-SW,1.08,351,538.5370493698115
BD-SW,1.09,351,542.0470493698119
BD-SW,1.1,351,545.5570493698125
BD-SW,1.11,351,549.0670493698118
BD-SW,1.12,351,552.5770493698124
BD-SW,1.1300000000000001,351,556.0870493698118
BD-SW,1.1400000000000001,351,559.5970493698122
BD-SW,1.1500000000000001,351,563.1070493698115
BD-SW,1.16,351,566.6170493698121
BD-SW,1.17,351,570.1270493698125
BD-SW,1.18,351,573.637049369812
BD-SW,1.19,351,577.1470493698124
BD-SW,1.2,351,580.6570493698117
BD-SW,1.21,351,584.1670493698123
BD-SW,1.22,351,587.6770493698116
BD-SW,1.23,351,591.1870493698121
BD-SW,1.24,351,594.6970493698115
BD-SW,1.25,351,598.207049369812
TI-SW,0,1,0
TI-SW,0.01,1,0.010000000000001563
TI-SW,0.02,1,0.019999999999999574
TI-SW,0.03,3,0.14667877197265966
TI-SW,0.04,6,0.4059412384033152
TI-SW,0.05,11,0.94059257507325
TI-SW,0.06,19,1.9712702178954835
TI-SW,0.07,50,6.363796234130874
TI-SW,0.08,116,17.118582992553513
TI-SW,0.09,235,39.12678947448727
TI-SW,0.1,411,75.8422523498541
TI-SW,0.11,611,122.97053428649868
TI-SW,0.12,773,167.11495567321853
TI-SW,0.13,933,215.65751747131256
TI-SW,0.14,1074,263.7264913177496
TI-SW,0.15,1160,299.8162651061995
TI-SW,0.16,1252,340.3488238525392
TI-SW,0.17,1317,374.59730400085675
TI-SW,0.18,1391,413.96987617492636
TI-SW,0.19,1473,458.60797035217473
TI-SW,0.2,1525,493.8796768188466
TI-SW,0.21,1586,534.4667783355726
TI-SW,0.22,1632,570.3651037597638
TI-SW,0.23,1673,605.3302660369881
TI-SW,0.24,1722,645.3331864166233
TI-SW,0.25,1770,686.2950325012207
TI-SW,0.26,1817,728.2096575927762
TI-SW,0.27,1866,772.6056731414787
TI-SW,0.28,1899,809.5726477813743
TI-SW,0.29,1935,849.2764705657943
TI-SW,0.3,1982,896.5953193664565
TI-SW,0.31,2034,948.3753137969944
TI-SW,0.32,2078,996.6451596832281
TI-SW,0.33,2112,1039.7091645812952
TI-SW,0.34,2156,1090.5259104156492
TI-SW,0.35000000000000003,2198,1141.266506958011
TI-SW,0.36,2248,1199.0263397979725
TI-SW,0.37,2283,1247.257193527224
TI-SW,0.38,2320,1298.0191780090308
TI-SW,0.39,2358,1350.6655856323255
TI-SW,0.4,2391,1400.4919399261441
TI-SW,0.41000000000000003,2438,1462.6602955627445
TI-SW,0.42,2481,1522.9520487976117
TI-SW,0.43,2517,1578.5283551788323
TI-SW,0.44,2566,1646.5339479827915
TI-SW,0.45,2603,1705.2974086761456
TI-SW,0.46,2646,1770.6776105499291
TI-SW,0.47000000000000003,2684,1832.6536907958953
TI-SW,0.48,2722,1895.805548248292
TI-SW,0.49,2757,1957.1738755035358
TI-SW,0.5,2791,2018.5815391540527
TI-SW,0.51,2822,2077.926171035771
TI-SW,0.52,2850,2135.1181297302232
TI-SW,0.53,2880,2195.2737106323275
TI-SW,0.54,2907,2253.1000206756567
TI-SW,0.55,2928,2305.180340194704
TI-SW,0.56,2948,2356.7384537506064
TI-SW,0.5700000000000001,2968,2408.9082315063483
TI-SW,0.58,2984,2457.086489410395
TI-SW,0.59,3004,2510.409886703491
TI-SW,0.6,3029,2570.3246997833294
TI-SW,0.61,3037,2610.3468554687483
TI-SW,0.62,3045,2650.595684432986
TI-SW,0.63,3050,2687.316627502438
TI-SW,0.64,3054,2722.9172349548357
TI-SW,0.65,3059,2759.9341979980427
TI-SW,0.66,3060,2791.842527008057
TI-SW,0.67,3063,2826.4473218536427
TI-SW,0.68,3064,2858.434098739623
TI-SW,0.6900000000000001,3064,2889.074098739628
TI-SW,0.7000000000000001,3064,2919.714098739622
TI-SW,0.71,3064,2950.354098739627
TI-SW,0.72,3064,2980.9940987396203
TI-SW,0.73,3064,3011.634098739625
TI-SW,0.74,3064,3042.274098739619
TI-SW,0.75,3064,3072.914098739624
TI-SW,0.76,3064,3103.554098739629
TI-SW,0.77,3064,3134.194098739623
TI-SW,0.78,3064,3164.8340987396277
TI-SW,0.79,3064,3195.4740987396212
TI-SW,0.8,3064,3226.114098739626
TI-SW,0.81,3064,3256.75409873962
TI-SW,0.8200000000000001,3064,3287.394098739625
TI-SW,0.8300000000000001,3064,3318.034098739619
TI-SW,0.84,3064,3348.674098739624
TI-SW,0.85,3064,3379.314098739628
TI-SW,0.86,3064,3409.954098739622
TI-SW,0.87,3064,3440.594098739627
TI-SW,0.88,3064,3471.234098739621
TI-SW,0.89,3064,3501.874098739626
TI-SW,0.9,3064,3532.51409873962
TI-SW,0.91,3064,3563.1540987396243
TI-SW,0.92,3064,3593.794098739629
TI-SW,0.93,3064,3624.434098739623
TI-SW,0.9400000000000001,3064,3655.074098739628
TI-SW,0.9500000000000001,3064,3685.714098739622
TI-SW,0.96,3064,3716.354098739627
TI-SW,0.97,3064,3746.9940987396203
TI-SW,0.98,3064,3777.634098739625
TI-SW,0.99,3064,3808.274098739619
TI-SW,1,3064,3838.914098739624
TI-SW,1.01,3064,3869.554098739629
TI-SW,1.02,3064,3900.194098739623
TI-SW,1.03,3064,3930.8340987396277
TI-SW,1.04,3064,3961.4740987396212
TI-SW,1.05,3064,3992.114098739626
TI-SW,1.06,3064,4022.75409873962
TI-SW,1.07,3064,4053.394098739625
TI-SW,1.08,3064,4084.034098739619
TI-SW,1.09,3064,4114.674098739623
TI-SW,1.1,3064,4145.314098739628
TI-SW,1.11,3064,4175.954098739622
TI-SW,1.12,3064,4206.594098739627
TI-SW,1.1300000000000001,3064,4237.234098739621
TI-SW,1.1400000000000001,3064,4267.874098739626
TI-SW,1.1500000000000001,3064,4298.51409873962
TI-SW,1.16,3064,4329.154098739625
TI-SW,1.17,3064,4359.79409873963
TI-SW,1.18,3064,4390.434098739624
TI-SW,1.19,3064,4421.0740987396275
TI-SW,1.2,3064,4451.7140987396215
TI-SW,1.21,3064,4482.354098739626
TI-SW,1.22,3064,4512.99409873962
TI-SW,1.23,3064,4543.634098739625
TI-SW,1.24,3064,4574.274098739619
TI-SW,1.25,3064,4604.914098739624
HB-SW,0,1,0
HB-SW,0.01,3,0.04507377624512188
HB-SW,0.02,6,0.18622695922851307
HB-SW,0.03,7,0.30080696105957827
HB-SW,0.04,8,0.44162017822264943
HB-SW,0.05,8,0.5216201782226619
HB-SW,0.06,9,0.7206735992431526
HB-SW,0.07,11,1.0851988983154328
HB-SW,0.08,13,1.5020990753173606
HB-SW,0.09,17,2.3255303192138648
HB-SW,0.1,22,3.476765823364289
HB-SW,0.11,28,4.975034790039047
HB-SW,0.12,30,5.724528884887725
HB-SW,0.13,37,7.805819091796838
HB-SW,0.14,47,10.915691452026394
HB-SW,0.15,55,13.74048423767082
HB-SW,0.16,63,16.813102798461923
HB-SW,0.17,70,19.7896007537843
HB-SW,0.18,86,26.179237823486304
HB-SW,0.19,94,30.03297935485852
HB-SW,0.2,108,36.513988113403244
HB-SW,0.21,128,45.87665832519542
HB-SW,0.22,140,52.3952358245848
HB-SW,0.23,156,61.093663101196356
HB-SW,0.24,165,66.93297538757298
HB-SW,0.25,177,74.51782035827637
HB-SW,0.26,192,84.00474540710479
HB-SW,0.27,198,89.13712402343742
HB-SW,0.28,215,100.55630798339868
HB-SW,0.29,236,114.76627868652324
HB-SW,0.3,243,121.30308570861834
HB-SW,0.31,253,129.87721221923795
HB-SW,0.32,266,140.66521942138678
HB-SW,0.33,274,148.5773467254634
HB-SW,0.34,286,159.4173586273193
HB-SW,0.35000000000000003,303,174.10280876159712
HB-SW,0.36,318,187.86558578491193
HB-SW,0.37,329,199.1237568664554
HB-SW,0.38,338,209.20029396057095
HB-SW,0.39,347,219.5539170074465
HB-SW,0.4,358,231.7736503601069
HB-SW,0.41000000000000003,369,244.3078661346436
HB-SW,0.42,383,259.69840942382876
HB-SW,0.43,400,278.06990814208973
HB-SW,0.44,411,291.70470031738336
HB-SW,0.45,417,301.1893199920651
HB-SW,0.46,427,314.5154322814945
HB-SW,0.47000000000000003,441,331.8873152923579
HB-SW,0.48,453,347.74810928344743
HB-SW,0.49,463,362.01514732360766
HB-SW,0.5,477,380.5632801055908
HB-SW,0.51,486,394.46345077514724
HB-SW,0.52,509,423.14648025512673
HB-SW,0.53,521,440.9111946868902
HB-SW,0.54,529,454.7134744262691
HB-SW,0.55,540,472.0533866882328
HB-SW,0.56,552,490.83520614623956
HB-SW,0.5700000000000001,563,508.8351003265382
HB-SW,0.58,569,521.3946948242178
HB-SW,0.59,580,539.9997608184814
HB-SW,0.6,592,560.1336452484139
HB-SW,0.61,598,573.3499214935299
HB-SW,0.62,600,581.7947578430181
HB-SW,0.63,605,594.07153930664
HB-SW,0.64,606,601.3990362548832
HB-SW,0.65,606,607.459036254882
HB-SW,0.66,606,613.5190362548828
HB-SW,0.67,606,619.5790362548838
HB-SW,0.68,606,625.6390362548826
HB-SW,0.6900000000000001,606,631.6990362548836
HB-SW,0.7000000000000001,606,637.7590362548824
HB-SW,0.71,606,643.8190362548834
HB-SW,0.72,606,649.8790362548821
HB-SW,0.73,606,655.939036254883
HB-SW,0.74,606,661.9990362548818
HB-SW,0.75,606,668.0590362548828
HB-SW,0.76,606,674.1190362548838
HB-SW,0.77,606,680.1790362548826
HB-SW,0.78,606,686.2390362548836
HB-SW,0.79,606,692.2990362548823
HB-SW,0.8,606,698.3590362548832
HB-SW,0.81,606,704.419036254882
HB-SW,0.8200000000000001,606,710.479036254883
HB-SW,0.8300000000000001,606,716.5390362548818
HB-SW,0.84,606,722.5990362548828
HB-SW,0.85,606,728.6590362548836
HB-SW,0.86,606,734.7190362548824
HB-SW,0.87,606,740.7790362548834
HB-SW,0.88,606,746.8390362548822
HB-SW,0.89,606,752.8990362548832
HB-SW,0.9,606,758.959036254882
HB-SW,0.91,606,765.0190362548828
HB-SW,0.92,606,771.0790362548838
HB-SW,0.93,606,777.1390362548826
HB-SW,0.9400000000000001,606,783.1990362548836
HB-SW,0.9500000000000001,606,789.2590362548824
HB-SW,0.96,606,795.3190362548834
HB-SW,0.97,606,801.3790362548821
HB-SW,0.98,606,807.439036254883
HB-SW,0.99,606,813.4990362548818
HB-SW,1,606,819.5590362548828
HB-SW,1.01,606,825.6190362548838
HB-SW,1.02,606,831.6790362548826
HB-SW,1.03,606,837.7390362548836
HB-SW,1.04,606,843.7990362548823
HB-SW,1.05,606,849.8590362548832
HB-SW,1.06,606,855.919036254882
HB-SW,1.07,606,861.979036254883
HB-SW,1.08,606,868.0390362548818
HB-SW,1.09,606,874.0990362548828
HB-SW,1.1,606,880.1590362548836
HB-SW,1.11,606,886.2190362548824
HB-SW,1.12,606,892.2790362548834
HB-SW,1.1300000000000001,606,898.3390362548822
HB-SW,1.1400000000000001,606,904.3990362548832
HB-SW,1.1500000000000001,606,910.459036254882
HB-SW,1.16,606,916.5190362548828
HB-SW,1.17,606,922.5790362548838
HB-SW,1.18,606,928.6390362548826
HB-SW,1.19,606,934.6990362548836
HB-SW,1.2,606,940.7590362548824
HB-SW,1.21,606,946.8190362548834
HB-SW,1.22,606,952.8790362548821
HB-SW,1.23,606,958.939036254883
HB-SW,1.24,606,964.9990362548818
HB-SW,1.25,606,971.0590362548828
MB-SW,0,1,0
MB-SW,0.01,1,0.010000000000001563
MB-SW,0.02,1,0.019999999999999574
MB-SW,0.03,4,0.1842948150634811
MB-SW,0.04,6,0.369291534423823
MB-SW,0.05,10,0.8141632080078196
MB-SW,0.06,15,1.4978183746337699
MB-SW,0.07,23,2.732158050537116
MB-SW,0.08,30,4.056600952148386
MB-SW,0.09,30,4.356600952148433
MB-SW,0.1,37,6.021020126342826
MB-SW,0.11,46,8.334423599243138
MB-SW,0.12,51,9.953860397338918
MB-SW,0.13,65,14.029116821288998
MB-SW,0.14,75,17.431016921997113
MB-SW,0.15,90,22.597095489501825
MB-SW,0.16,105,28.22851066589357
MB-SW,0.17,120,34.30120315551778
MB-SW,0.18,144,44.02309028625484
MB-SW,0.19,165,53.31626853942892
MB-SW,0.2,198,67.99773178100571
MB-SW,0.21,233,84.51760261535665
MB-SW,0.22,254,95.99726570129366
MB-SW,0.23,284,112.17330963134778
MB-SW,0.24,310,127.37323226928663
MB-SW,0.25,338,144.30864715576172
MB-SW,0.26,370,164.19550056457578
MB-SW,0.27,397,182.34131759643537
MB-SW,0.28,419,198.5229399871831
MB-SW,0.29,448,219.4209288787838
MB-SW,0.3,484,245.34078712463412
MB-SW,0.31,519,271.72430290222104
MB-SW,0.32,548,295.3024381256105
MB-SW,0.33,575,318.46116638183497
MB-SW,0.34,595,337.7139938354491
MB-SW,0.35000000000000003,620,361.01719665527435
MB-SW,0.36,640,381.51611175537073
MB-SW,0.37,655,398.9445129394538
MB-SW,0.38,675,420.60756301879815
MB-SW,0.39,698,445.1726081085209
MB-SW,0.4,719,468.8324466705312
MB-SW,0.41000000000000003,743,495.5795563507081
MB-SW,0.42,762,518.8929186248793
MB-SW,0.43,779,541.0398394775389
MB-SW,0.44,804,570.717275390626
MB-SW,0.45,820,593.0847148895258
MB-SW,0.46,839,618.6642794036873
MB-SW,0.47000000000000003,856,642.949882812499
MB-SW,0.48,869,663.9169665527347
MB-SW,0.49,892,695.0487347412095
MB-SW,0.5,910,721.893461227417
MB-SW,0.51,932,753.3225253295913
MB-SW,0.52,947,778.1718592071529
MB-SW,0.53,973,815.0625261688243
MB-SW,0.54,990,843.0740638732901
MB-SW,0.55,1007,871.5864807128913
MB-SW,0.56,1022,898.3759310913073
MB-SW,0.5700000000000001,1042,931.2748541259768
MB-SW,0.58,1063,965.9762030029278
MB-SW,0.59,1081,997.7679605865477
MB-SW,0.6,1105,1037.2421321868912
MB-SW,0.61,1119,1065.3034342193598
MB-SW,0.62,1141,1103.650543136598
MB-SW,0.63,1163,1142.7005953216542
MB-SW,0.64,1182,1178.5599846649177
MB-SW,0.65,1207,1222.7761066436751
MB-SW,0.66,1231,1266.4338960266116
MB-SW,0.67,1259,1316.0947945404075
MB-SW,0.68,1282,1359.8571832275386
MB-SW,0.6900000000000001,1303,1401.5557006073016
MB-SW,0.7000000000000001,1337,1462.0395092010488
MB-SW,0.71,1363,1512.2138905334484
MB-SW,0.72,1392,1567.4604856872543
MB-SW,0.73,1425,1629.3741607666022
MB-SW,0.74,1463,1699.6980944824195
MB-SW,0.75,1488,1751.719108581543
MB-SW,0.76,1529,1828.7155523681665
MB-SW,0.77,1565,1899.2342632293694
MB-SW,0.78,1601,1970.8879692840594
MB-SW,0.79,1632,2035.7120964813219
MB-SW,0.8,1658,2093.4938415527354
MB-SW,0.81,1680,2145.588125991819
MB-SW,0.8200000000000001,1697,2190.190087356568
MB-SW,0.8300000000000001,1711,2230.3403900909393
MB-SW,0.84,1723,2267.544338531494
MB-SW,0.85,1738,2310.19161872864
MB-SW,0.86,1748,2344.7211182403553
MB-SW,0.87,1756,2376.0878436279313
MB-SW,0.88,1762,2404.1795640563946
MB-SW,0.89,1763,2423.574858016969
MB-SW,0.9,1767,2448.381312179563
MB-SW,0.91,1768,2467.8651665496827
MB-SW,0.92,1768,2485.5451665496857
MB-SW,0.93,1768,2503.225166549682
MB-SW,0.9400000000000001,1768,2520.905166549685
MB-SW,0.9500000000000001,1768,2538.585166549681
MB-SW,0.96,1768,2556.265166549684
MB-SW,0.97,1768,2573.945166549681
MB-SW,0.98,1768,2591.6251665496834
MB-SW,0.99,1768,2609.30516654968
MB-SW,1,1768,2626.9851665496826
MB-SW,1.01,1768,2644.665166549685
MB-SW,1.02,1768,2662.345166549682
MB-SW,1.03,1768,2680.0251665496844
MB-SW,1.04,1768,2697.705166549681
MB-SW,1.05,1768,2715.385166549684
MB-SW,1.06,1768,2733.0651665496803
MB-SW,1.07,1768,2750.7451665496833
MB-SW,1.08,1768,2768.4251665496795
MB-SW,1.09,1768,2786.1051665496825
MB-SW,1.1,1768,2803.785166549685
MB-SW,1.11,1768,2821.4651665496817
MB-SW,1.12,1768,2839.1451665496843
MB-SW,1.1300000000000001,1768,2856.825166549681
MB-SW,1.1400000000000001,1768,2874.5051665496835
MB-SW,1.1500000000000001,1768,2892.18516654968
MB-SW,1.16,1768,2909.8651665496827
MB-SW,1.17,1768,2927.5451665496857
MB-SW,1.18,1768,2945.225166549682
MB-SW,1.19,1768,2962.905166549685
MB-SW,1.2,1768,2980.585166549681
MB-SW,1.21,1768,2998.265166549684
MB-SW,1.22,1768,3015.945166549681
MB-SW,1.23,1768,3033.6251665496834
MB-SW,1.24,1768,3051.30516654968
MB-SW,1.25,1768,3068.9851665496826
OB-SW,0,1,0
OB-SW,0.01,3,0.03995445251465313
OB-SW,0.02,7,0.20494712829589545
OB-SW,0.03,11,0.5027638244629031
OB-SW,0.04,14,0.8365197753906131
OB-SW,0.05,22,1.7422443389892734
OB-SW,0.06,25,2.2992305755614915
OB-SW,0.07,29,3.1013043212890707
OB-SW,0.08,35,4.313603210449159
OB-SW,0.09,39,5.362148056030268
OB-SW,0.1,44,6.7292140960693985
OB-SW,0.11,48,8.033818511962863
OB-SW,0.12,54,9.92379043579107
OB-SW,0.13,61,12.257117919921814
OB-SW,0.14,64,13.691460571289099
OB-SW,0.15,73,16.98363990783681
OB-SW,0.16,77,18.963646240234386
OB-SW,0.17,81,21.076175231933732
OB-SW,0.18,84,22.942866439819312
OB-SW,0.19,93,27.14842788696301
OB-SW,0.2,96,29.269561004638604
OB-SW,0.21,104,33.547700729370206
OB-SW,0.22,110,37.19432563781726
OB-SW,0.23,114,40.10737678527837
OB-SW,0.24,119,43.61206298828107
OB-SW,0.25,130,50.242380142211914
OB-SW,0.26,134,53.60768112182638
OB-SW,0.27,137,56.559387435913024
OB-SW,0.28,147,63.478487167358566
OB-SW,0.29,154,68.98026481628405
OB-SW,0.3,159,73.50017471313488
OB-SW,0.31,163,77.54840209960916
OB-SW,0.32,167,81.71835845947271
OB-SW,0.33,176,89.28104217529267
OB-SW,0.34,178,92.39682533264158
OB-SW,0.35000000000000003,188,101.1270397186282
OB-SW,0.36,193,106.58889434814442
OB-SW,0.37,198,112.20219017028828
OB-SW,0.38,203,117.95348991394023
OB-SW,0.39,213,127.7216914367677
OB-SW,0.4,216,132.23848190307586
OB-SW,0.41000000000000003,224,140.90946563720706
OB-SW,0.42,229,147.33089797973673
OB-SW,0.43,234,153.8928996276855
OB-SW,0.44,241,162.36311820983917
OB-SW,0.45,251,173.72312469482404
OB-SW,0.46,261,185.37906509399437
OB-SW,0.47000000000000003,268,194.5389279937741
OB-SW,0.48,288,216.33046745300305
OB-SW,0.49,312,242.58945930480908
OB-SW,0.5,328,261.60650062561035
OB-SW,0.51,343,280.1265541839605
OB-SW,0.52,357,298.050150527954
OB-SW,0.53,374,319.56325027465863
OB-SW,0.54,379,328.6768457031247
OB-SW,0.55,388,342.2975391387942
OB-SW,0.56,390,348.40698852539015
OB-SW,0.5700000000000001,396,359.12010643005385
OB-SW,0.58,399,366.5482367706292
OB-SW,0.59,402,374.05919616699214
OB-SW,0.6,402,378.07919616699274
OB-SW,0.61,403,383.3191433715818
OB-SW,0.62,403,387.34914337158244
OB-SW,0.63,404,392.6319918823238
OB-SW,0.64,404,396.67199188232445
OB-SW,0.65,404,400.7119918823237
OB-SW,0.66,404,404.75199188232426
OB-SW,0.67,404,408.7919918823249
OB-SW,0.68,404,412.83199188232413
OB-SW,0.6900000000000001,404,416.8719918823247
OB-SW,0.7000000000000001,404,420.91199188232395
OB-SW,0.71,404,424.9519918823246
OB-SW,0.72,404,428.99199188232376
OB-SW,0.73,404,433.0319918823244
OB-SW,0.74,404,437.0719918823236
OB-SW,0.75,404,441.1119918823242
OB-SW,0.76,404,445.15199188232486
OB-SW,0.77,404,449.19199188232403
OB-SW,0.78,404,453.2319918823247
OB-SW,0.79,404,457.27199188232385
OB-SW,0.8,404,461.3119918823245
OB-SW,0.81,404,465.3519918823237
OB-SW,0.8200000000000001,404,469.3919918823243
OB-SW,0.8300000000000001,404,473.43199188232353
OB-SW,0.84,404,477.4719918823242
OB-SW,0.85,404,481.51199188232476
OB-SW,0.86,404,485.551991882324
OB-SW,0.87,404,489.59199188232463
OB-SW,0.88,404,493.6319918823238
OB-SW,0.89,404,497.67199188232445
OB-SW,0.9,404,501.7119918823237
OB-SW,0.91,404,505.75199188232426
OB-SW,0.92,404,509.7919918823249
OB-SW,0.93,404,513.8319918823241
OB-SW,0.9400000000000001,404,517.8719918823248
OB-SW,0.9500000000000001,404,521.911991882324
OB-SW,0.96,404,525.9519918823246
OB-SW,0.97,404,529.9919918823238
OB-SW,0.98,404,534.0319918823244
OB-SW,0.99,404,538.0719918823236
OB-SW,1,404,542.1119918823242
OB-SW,1.01,404,546.1519918823249
OB-SW,1.02,404,550.191991882324
OB-SW,1.03,404,554.2319918823247
